1422,1,0.8750,0.1108,0.0097,0.0017,0.0028
1423,3,0.0026,0.0122,0.9819,0.0027,0.0006
1424,5,0.0033,0.0033,0.0046,0.0733,0.9155
1425,5,0.0376,0.0284,0.0410,0.1666,0.7264
1426,1,0.5332,0.4082,0.0558,0.0022,0.0005
1427,3,0.0797,0.2901,0.3202,0.2257,0.0843
1428,1,0.7996,0.1894,0.0101,0.0006,0.0003
1429,5,0.0005,0.0004,0.0022,0.0581,0.9388
1430,1,0.8878,0.1040,0.0060,0.0010,0.0013
1431,5,0.0018,0.0022,0.0130,0.1998,0.7833
1432,5,0.0006,0.0006,0.0042,0.1060,0.8886
1433,5,0.0014,0.0013,0.0066,0.1229,0.8678
1434,5,0.0005,0.0007,0.0056,0.1793,0.8138
1435,5,0.0005,0.0013,0.0277,0.6016,0.3689
1436,1,0.6932,0.2756,0.0282,0.0019,0.0010
1437,2,0.7625,0.1979,0.0302,0.0057,0.0037
1438,4,0.0041,0.0311,0.2838,0.5966,0.0844
1439,5,0.0142,0.0093,0.0151,0.1387,0.8227
1440,4,0.0016,0.0010,0.0023,0.9854,0.0096
1441,1,0.6730,0.2599,0.0507,0.0103,0.0061
1442,1,0.9611,0.0352,0.0026,0.0005,0.0006
1443,1,0.6380,0.2028,0.0923,0.0346,0.0322
1444,1,0.2104,0.5869,0.1947,0.0072,0.0009
1445,1,0.9918,0.0058,0.0008,0.0006,0.0011
1446,5,0.0006,0.0008,0.0054,0.1346,0.8585
1447,3,0.0228,0.2760,0.5535,0.1379,0.0098
1448,5,0.1691,0.4627,0.3137,0.0468,0.0076
1449,1,0.8767,0.1023,0.0140,0.0031,0.0038
1450,4,0.0014,0.0056,0.0719,0.9016,0.0194
1451,2,0.3436,0.4144,0.1526,0.0561,0.0333
1452,3,0.5664,0.3691,0.0583,0.0043,0.0018
1453,4,0.0041,0.0334,0.4380,0.4892,0.0353
1454,1,0.8351,0.1474,0.0146,0.0016,0.0014
1455,5,0.0007,0.0012,0.0071,0.2538,0.7372
1456,1,0.9831,0.0149,0.0009,0.0002,0.0008
1458,5,0.0023,0.0032,0.0130,0.2161,0.7654
1459,5,0.0802,0.1253,0.1445,0.3116,0.3384
1460,5,0.0005,0.0005,0.0039,0.1209,0.8741
1461,3,0.6603,0.3053,0.0316,0.0021,0.0007
1462,1,0.3915,0.3428,0.1892,0.0552,0.0214
1463,5,0.0005,0.0009,0.0057,0.2167,0.7762
1464,1,0.1134,0.5012,0.3638,0.0192,0.0023
1465,4,0.0332,0.2801,0.5343,0.1436,0.0088
1466,5,0.0121,0.0106,0.0107,0.0772,0.8895
1467,1,0.9599,0.0361,0.0022,0.0004,0.0014
1469,5,0.0012,0.0013,0.0035,0.0790,0.9150
1470,2,0.4072,0.5383,0.0526,0.0014,0.0005
1471,5,0.0049,0.0052,0.0136,0.1153,0.8609
1472,5,0.0008,0.0013,0.0083,0.4096,0.5800
1473,5,0.0010,0.0007,0.0018,0.0284,0.9682
1474,5,0.0043,0.0040,0.0090,0.0877,0.8950
1475,5,0.0097,0.0105,0.0148,0.1438,0.8212
1476,1,0.2802,0.2171,0.1450,0.1932,0.1645
1477,1,0.0725,0.3333,0.4618,0.1138,0.0187
1478,5,0.0046,0.0223,0.1324,0.5588,0.2820
1479,5,0.0307,0.0742,0.1542,0.5828,0.1581
1480,5,0.0025,0.0024,0.0123,0.1976,0.7852
1481,3,0.1651,0.5783,0.2411,0.0144,0.0011
1482,1,0.8895,0.1036,0.0056,0.0007,0.0006
1483,5,0.0006,0.0006,0.0056,0.1556,0.8375
1484,5,0.0594,0.2279,0.2692,0.3508,0.0927
1485,4,0.0029,0.0065,0.0705,0.5631,0.3569
1486,5,0.0007,0.0014,0.0302,0.5141,0.4536
1487,1,0.4983,0.3941,0.0881,0.0150,0.0045
1488,1,0.9429,0.0496,0.0052,0.0011,0.0012
1489,2,0.5010,0.3079,0.0984,0.0534,0.0393
1490,4,0.0207,0.0554,0.1553,0.4864,0.2822
1491,1,0.7568,0.1831,0.0400,0.0116,0.0085
1492,4,0.0008,0.0027,0.0472,0.6873,0.2620
1493,5,0.0035,0.0071,0.0393,0.4055,0.5446
1494,5,0.0007,0.0006,0.0041,0.0946,0.9000
1495,5,0.0056,0.0114,0.0310,0.3112,0.6409
1496,1,0.7163,0.2678,0.0146,0.0008,0.0004
1497,4,0.0023,0.0053,0.0586,0.4339,0.5000
1498,2,0.0510,0.0742,0.0895,0.3004,0.4849
1499,5,0.0025,0.0034,0.0117,0.1503,0.8321
1500,4,0.0008,0.0012,0.0111,0.2272,0.7597
1501,5,0.0007,0.0009,0.0142,0.3605,0.6237
1502,5,0.0008,0.0014,0.0190,0.4243,0.5546
1503,5,0.0314,0.0831,0.1677,0.4105,0.3073
1504,3,0.0058,0.1215,0.6189,0.2492,0.0046
1505,4,0.0072,0.0119,0.0559,0.3763,0.5487
1506,5,0.0061,0.0180,0.1079,0.4884,0.3796
1507,2,0.2418,0.4672,0.2532,0.0331,0.0048
1508,4,0.0223,0.1459,0.4115,0.3767,0.0436
1509,4,0.0045,0.0201,0.0977,0.5162,0.3614
1510,2,0.1742,0.3551,0.2331,0.1723,0.0653
1511,4,0.0108,0.0166,0.0548,0.3155,0.6024
1512,2,0.0222,0.2077,0.5021,0.2359,0.0321
1513,4,0.0017,0.0055,0.0571,0.6051,0.3306
1514,5,0.0038,0.0022,0.0056,0.0402,0.9483
1515,4,0.0351,0.0994,0.1636,0.4411,0.2608
1516,3,0.0075,0.0742,0.4994,0.3910,0.0278
1517,5,0.0030,0.0042,0.0177,0.2027,0.7725
1518,5,0.0009,0.0013,0.0163,0.3721,0.6093
1519,5,0.2426,0.4444,0.2646,0.0389,0.0095
1520,2,0.0032,0.9622,0.0320,0.0018,0.0008
1521,3,0.0425,0.4830,0.4589,0.0149,0.0007
1522,5,0.0030,0.0038,0.0129,0.1361,0.8441
1523,3,0.4407,0.4883,0.0672,0.0032,0.0006
1524,5,0.0022,0.0024,0.0071,0.1119,0.8764
1525,5,0.0005,0.0004,0.0019,0.0644,0.9327
1526,1,0.6376,0.2866,0.0529,0.0132,0.0097
1527,1,0.9494,0.0394,0.0065,0.0037,0.0010
1528,4,0.0086,0.0098,0.0220,0.1479,0.8117
1529,4,0.0022,0.0041,0.0075,0.9816,0.0045
1530,5,0.0023,0.0025,0.0165,0.1883,0.7904
1531,5,0.0008,0.0006,0.0014,0.0197,0.9774
1532,3,0.0339,0.1543,0.3399,0.4120,0.0598
1533,3,0.0730,0.1435,0.2815,0.3016,0.2004
1534,5,0.0014,0.0014,0.0055,0.1218,0.8698
1535,5,0.0026,0.0058,0.0225,0.3577,0.6113
1536,4,0.0014,0.0017,0.0082,0.1901,0.7986
1537,5,0.0009,0.0009,0.0050,0.1506,0.8426
1538,5,0.0007,0.0009,0.0063,0.2104,0.7817
1539,5,0.0683,0.1262,0.1704,0.3836,0.2516
1540,4,0.0071,0.0179,0.0693,0.4541,0.4516
1541,4,0.0008,0.0021,0.0298,0.5394,0.4278
1542,3,0.0017,0.0048,0.0470,0.5865,0.3600
1543,2,0.1381,0.2390,0.3013,0.3019,0.0197
1544,4,0.0007,0.0008,0.0077,0.2582,0.7326
1545,4,0.0773,0.2673,0.2206,0.2685,0.1663
1546,3,0.0099,0.1193,0.6170,0.2406,0.0132
1547,3,0.0219,0.2958,0.5878,0.0913,0.0032
1548,4,0.0083,0.0116,0.0223,0.1899,0.7679
1549,5,0.0019,0.0036,0.0528,0.4188,0.5229
1550,4,0.0032,0.0076,0.0537,0.4114,0.5241
1551,5,0.0013,0.0013,0.0097,0.1715,0.8162
1552,5,0.0025,0.0108,0.0965,0.6055,0.2847
1553,2,0.4490,0.4339,0.1076,0.0078,0.0017
1554,5,0.0008,0.0005,0.0014,0.0404,0.9569
1555,5,0.0031,0.0076,0.0276,0.3238,0.6380
1556,5,0.0056,0.0032,0.0051,0.0238,0.9624
1557,4,0.0010,0.0029,0.0544,0.7273,0.2145
1558,4,0.0020,0.0137,0.1607,0.7035,0.1201
1559,4,0.0048,0.0168,0.2054,0.6235,0.1496
1560,4,0.0021,0.0324,0.5450,0.4122,0.0083
1561,4,0.0339,0.0989,0.1855,0.3902,0.2915
1562,4,0.0056,0.0094,0.0478,0.4884,0.4487
1563,5,0.0062,0.0062,0.0265,0.2040,0.7571
1564,4,0.0032,0.0288,0.2482,0.6791,0.0406
1565,5,0.0158,0.0044,0.0027,0.0153,0.9617
1566,5,0.0050,0.0087,0.0324,0.3599,0.5941
1567,4,0.0005,0.0021,0.0511,0.8497,0.0967
1568,2,0.0318,0.4395,0.5000,0.0272,0.0015
1569,1,0.9070,0.0895,0.0026,0.0003,0.0007
1570,4,0.0622,0.0957,0.0972,0.3320,0.4129
1571,4,0.0008,0.0010,0.0076,0.9684,0.0223
1572,3,0.0120,0.1183,0.5297,0.3241,0.0158
1573,5,0.0180,0.0158,0.0183,0.1577,0.7902
1574,3,0.0263,0.4417,0.5114,0.0201,0.0005
1575,5,0.0015,0.0029,0.0182,0.2376,0.7398
1576,2,0.0099,0.1880,0.7419,0.0589,0.0013
1577,2,0.0069,0.1027,0.7478,0.1362,0.0065
1578,2,0.2640,0.5430,0.1787,0.0126,0.0018
1579,4,0.0053,0.0069,0.0261,0.1871,0.7746
1580,5,0.0007,0.0005,0.0028,0.0828,0.9132
1581,5,0.0060,0.0160,0.0518,0.3723,0.5539
1582,5,0.0040,0.0062,0.0171,0.2183,0.7544
1583,2,0.0288,0.1287,0.3072,0.4510,0.0844
1584,5,0.0033,0.0030,0.0168,0.1474,0.8295
1585,5,0.0014,0.0012,0.0086,0.1525,0.8363
1586,2,0.1784,0.4782,0.2913,0.0421,0.0100
1587,3,0.0575,0.6899,0.2441,0.0080,0.0005
1588,2,0.0833,0.3068,0.5294,0.0736,0.0069
1589,4,0.0007,0.0008,0.0040,0.1003,0.8941
1590,5,0.0022,0.0025,0.0117,0.1952,0.7884
1591,5,0.0112,0.0108,0.0283,0.1986,0.7510
1592,4,0.0237,0.0491,0.1114,0.3944,0.4215
1593,5,0.0046,0.0109,0.0504,0.3082,0.6258
1594,5,0.0006,0.0008,0.0036,0.1091,0.8859
1595,2,0.1106,0.4012,0.4022,0.0775,0.0085
1596,5,0.0085,0.0255,0.1155,0.5501,0.3003
1597,5,0.0007,0.0008,0.0063,0.1564,0.8357
1598,5,0.0070,0.0084,0.0208,0.1975,0.7664
1600,3,0.0697,0.3286,0.4968,0.0872,0.0176
1601,5,0.0026,0.0027,0.0080,0.1193,0.8675
1602,3,0.0123,0.1217,0.5288,0.3048,0.0324
1603,5,0.0011,0.0008,0.0053,0.1051,0.8878
1604,5,0.0160,0.0363,0.0783,0.3581,0.5113
1605,4,0.1379,0.1681,0.1864,0.2596,0.2479
1606,2,0.0681,0.6622,0.2604,0.0088,0.0005
1607,2,0.3377,0.4768,0.1520,0.0265,0.0071
1608,2,0.5749,0.3676,0.0530,0.0034,0.0011
1609,1,0.2482,0.5385,0.2001,0.0118,0.0014
1610,4,0.0013,0.0095,0.2264,0.7187,0.0440
1611,5,0.0123,0.0127,0.0546,0.2454,0.6749
1612,4,0.0017,0.0026,0.0225,0.3364,0.6369
1613,5,0.0008,0.0007,0.0021,0.0542,0.9421
1614,5,0.0014,0.0010,0.0050,0.0703,0.9223
1615,5,0.0096,0.0191,0.0769,0.5583,0.3360
1616,2,0.1990,0.5903,0.2017,0.0082,0.0008
1617,4,0.0018,0.0032,0.0405,0.5236,0.4308
1618,1,0.7010,0.1626,0.0642,0.0341,0.0381
1619,5,0.0586,0.2309,0.3002,0.2947,0.1156
1620,5,0.0007,0.0006,0.0038,0.1090,0.8859
1621,3,0.2297,0.6217,0.1433,0.0048,0.0005
1622,4,0.0012,0.0013,0.0033,0.9763,0.0179
1623,5,0.0017,0.0009,0.0027,0.0265,0.9683
1624,4,0.0098,0.0325,0.2316,0.5935,0.1326
1625,4,0.0057,0.0227,0.1145,0.5706,0.2865
1626,4,0.0071,0.0403,0.1978,0.6294,0.1254
1627,4,0.2459,0.0819,0.0675,0.0892,0.5155
1629,3,0.0083,0.9544,0.0306,0.0050,0.0017
1630,4,0.0050,0.0247,0.2247,0.6183,0.1273
1631,4,0.0158,0.1345,0.4186,0.3583,0.0727
1633,3,0.0174,0.2437,0.6790,0.0575,0.0024
1634,3,0.0194,0.1234,0.3880,0.4214,0.0478
1635,4,0.0086,0.0434,0.2454,0.5544,0.1481
1636,4,0.0753,0.0891,0.1541,0.5213,0.1603
1637,5,0.0238,0.0098,0.0083,0.0474,0.9107
1638,5,0.0020,0.0026,0.0156,0.2043,0.7755
1639,4,0.0094,0.0778,0.4296,0.3945,0.0886
1640,4,0.0742,0.0060,0.0079,0.8510,0.0609
1641,2,0.0846,0.3849,0.4843,0.0409,0.0053
1642,3,0.1658,0.4609,0.2740,0.0845,0.0148
1643,2,0.1086,0.7007,0.1865,0.0039,0.0003
1644,5,0.0005,0.0005,0.0022,0.0722,0.9246
1645,1,0.9696,0.0264,0.0022,0.0004,0.0013
1646,4,0.0099,0.0153,0.0474,0.3452,0.5821
1647,5,0.0007,0.0007,0.0049,0.1405,0.8533
1648,2,0.0192,0.8884,0.0825,0.0080,0.0020
1649,5,0.0013,0.0023,0.0572,0.5662,0.3731
1650,3,0.0085,0.0918,0.4719,0.3972,0.0306
1651,4,0.0007,0.0010,0.0091,0.2998,0.6894
1652,5,0.1013,0.1219,0.0952,0.1663,0.5154
1653,1,0.6019,0.3770,0.0194,0.0011,0.0005
1654,1,0.5752,0.3615,0.0593,0.0033,0.0007
1655,4,0.0116,0.0395,0.1283,0.4448,0.3758
1656,5,0.0010,0.0011,0.0046,0.1268,0.8665
1657,5,0.0112,0.0418,0.1282,0.5259,0.2929
1658,2,0.8746,0.1169,0.0073,0.0006,0.0006
1659,5,0.0330,0.0956,0.2450,0.3962,0.2301
1660,2,0.7261,0.2218,0.0274,0.0081,0.0167
1661,2,0.6546,0.2546,0.0723,0.0132,0.0053
1662,5,0.0010,0.0012,0.0147,0.3138,0.6693
1663,5,0.0056,0.0172,0.1061,0.5292,0.3419
1664,5,0.0009,0.0009,0.0076,0.1626,0.8279
1665,3,0.0032,0.0700,0.8237,0.1008,0.0024
1666,5,0.0031,0.0033,0.0112,0.1152,0.8672
1667,4,0.0007,0.0007,0.0067,0.2198,0.7720
1668,2,0.0025,0.0040,0.0272,0.2890,0.6773
1669,3,0.0796,0.1819,0.2123,0.3500,0.1763
1670,4,0.0019,0.0051,0.0573,0.5008,0.4349
1671,2,0.1870,0.6455,0.1617,0.0052,0.0007
1673,2,0.0104,0.9600,0.0250,0.0034,0.0012
1674,3,0.0096,0.1943,0.7459,0.0484,0.0018
1675,4,0.2533,0.2660,0.1939,0.1784,0.1083
1676,4,0.0043,0.0087,0.0499,0.3453,0.5918
1677,5,0.0005,0.0005,0.0027,0.1112,0.8851
1678,5,0.0019,0.0022,0.0163,0.2406,0.7390
1679,5,0.0036,0.0048,0.0339,0.3002,0.6576
1680,4,0.0461,0.0753,0.0960,0.2178,0.5648
1681,5,0.0044,0.0089,0.0222,0.2004,0.7641
1682,4,0.0019,0.0306,0.4344,0.5238,0.0092
1683,5,0.0008,0.0008,0.0058,0.1676,0.8249
1684,5,0.0007,0.0009,0.0051,0.1586,0.8347
1685,4,0.0027,0.0082,0.0616,0.9143,0.0132
1686,5,0.0015,0.0012,0.0023,0.0325,0.9625
1687,5,0.0053,0.0031,0.0031,0.0254,0.9631
1688,5,0.0105,0.0061,0.0140,0.0896,0.8799
1689,1,0.9188,0.0718,0.0056,0.0012,0.0026
1690,2,0.0785,0.5277,0.3721,0.0200,0.0017
1691,5,0.0077,0.0107,0.0240,0.2264,0.7310
1692,3,0.1368,0.3767,0.3282,0.1243,0.0340
1693,3,0.0079,0.1269,0.5849,0.2733,0.0070
1694,5,0.0007,0.0011,0.0092,0.2577,0.7313
1695,5,0.0053,0.0055,0.0167,0.1604,0.8122
1696,1,0.7419,0.2410,0.0156,0.0009,0.0005
1697,3,0.0836,0.3059,0.3547,0.2019,0.0539
1698,3,0.0083,0.0896,0.5289,0.3581,0.0151
1700,4,0.0006,0.0038,0.0882,0.8126,0.0949
1701,1,0.8870,0.0972,0.0125,0.0019,0.0014
1702,2,0.0035,0.0659,0.8707,0.0580,0.0019
1703,4,0.0145,0.0570,0.1558,0.4875,0.2853
1704,5,0.0019,0.0033,0.0121,0.2077,0.7749
1705,5,0.0013,0.0011,0.0067,0.1508,0.8401
1706,5,0.0025,0.0036,0.0131,0.2645,0.7164
1707,1,0.3930,0.5282,0.0759,0.0025,0.0004
1708,4,0.0507,0.0940,0.1393,0.3835,0.3325
1709,5,0.0010,0.0010,0.0050,0.0984,0.8947
1710,4,0.0034,0.0138,0.1412,0.6678,0.1738
1711,4,0.0100,0.0217,0.0528,0.4397,0.4758
1712,5,0.0297,0.0570,0.1000,0.4135,0.3998
1713,4,0.0011,0.0036,0.0440,0.7095,0.2418
1714,5,0.0231,0.0275,0.0365,0.1607,0.7523
1715,5,0.0015,0.0031,0.0464,0.5278,0.4213
1716,5,0.0015,0.0023,0.0131,0.2100,0.7731
1717,1,0.4165,0.5431,0.0381,0.0017,0.0005
1718,3,0.0513,0.1741,0.2672,0.3611,0.1463
1719,1,0.3516,0.5978,0.0493,0.0011,0.0003
1720,2,0.6639,0.2950,0.0386,0.0018,0.0007
1721,1,0.9511,0.0449,0.0031,0.0003,0.0006
1722,4,0.0009,0.0026,0.0388,0.4798,0.4780
1724,4,0.0017,0.0059,0.0434,0.6019,0.3471
1725,5,0.0008,0.0005,0.0024,0.0469,0.9493
1726,5,0.0010,0.0012,0.0064,0.1531,0.8383
1728,2,0.9218,0.0719,0.0048,0.0006,0.0009
1729,2,0.6550,0.3129,0.0280,0.0026,0.0016
1730,5,0.0064,0.0105,0.0332,0.2867,0.6631
1731,5,0.0055,0.0061,0.0183,0.1667,0.8035
1732,5,0.0010,0.0014,0.0098,0.2351,0.7527
1733,4,0.0007,0.0009,0.0066,0.2441,0.7477
1734,3,0.0074,0.0677,0.2740,0.5673,0.0837
1735,4,0.0467,0.1639,0.2959,0.3645,0.1289
1736,5,0.0063,0.0108,0.0523,0.3557,0.5749
1737,3,0.0098,0.0551,0.4196,0.4550,0.0605
1738,4,0.0338,0.0602,0.0792,0.3418,0.4848
1739,1,0.0953,0.2353,0.2981,0.2305,0.1408
1740,5,0.0009,0.0011,0.0100,0.2209,0.7671
1741,2,0.0090,0.9168,0.0640,0.0082,0.0020
1742,5,0.0196,0.0253,0.0447,0.2062,0.7043
1743,4,0.2445,0.4188,0.1968,0.0857,0.0542
1744,4,0.0053,0.0210,0.1190,0.6547,0.2000
1745,2,0.0511,0.3309,0.4365,0.1659,0.0155
1746,5,0.0006,0.0008,0.0051,0.1274,0.8660
1747,5,0.0039,0.0061,0.0174,0.1983,0.7744
1748,5,0.0009,0.0007,0.0019,0.0484,0.9481
1749,3,0.0110,0.1255,0.7308,0.1253,0.0075
1750,5,0.0011,0.0025,0.0191,0.3088,0.6685
1751,4,0.0014,0.0020,0.0248,0.3873,0.5845
1752,3,0.0048,0.0230,0.2257,0.5958,0.1507
1754,5,0.5832,0.3327,0.0541,0.0167,0.0133
1755,5,0.0078,0.0100,0.0296,0.2558,0.6968
1756,5,0.0366,0.0995,0.2601,0.3962,0.2075
1757,2,0.1857,0.4744,0.3109,0.0266,0.0024
1758,5,0.0054,0.0170,0.0846,0.5386,0.3543
1759,4,0.0424,0.0643,0.0944,0.4043,0.3946
1760,5,0.0073,0.0293,0.0876,0.4540,0.4219
1761,5,0.0090,0.0090,0.0239,0.1676,0.7904
1762,5,0.0011,0.0012,0.0045,0.1127,0.8806
1763,4,0.0046,0.0133,0.1034,0.6414,0.2372
1764,5,0.0034,0.0134,0.9309,0.0461,0.0062
1765,2,0.0064,0.0830,0.6536,0.2507,0.0064
1766,5,0.0006,0.0006,0.0052,0.1899,0.8037
1767,2,0.2913,0.5848,0.1166,0.0062,0.0011
1768,2,0.1304,0.3557,0.3958,0.0963,0.0217
1769,4,0.0120,0.0431,0.1273,0.4894,0.3283
1770,5,0.0006,0.0007,0.0033,0.1272,0.8682
1771,5,0.0046,0.0052,0.0106,0.1181,0.8616
1772,2,0.0321,0.4285,0.5028,0.0350,0.0016
1773,5,0.0040,0.0180,0.1500,0.7361,0.0918
1774,4,0.0712,0.1969,0.3750,0.2528,0.1041
1775,1,0.8786,0.1078,0.0093,0.0020,0.0023
1776,1,0.6876,0.2152,0.0578,0.0181,0.0213
1777,5,0.2301,0.1142,0.1193,0.1421,0.3943
1778,4,0.1362,0.2950,0.2172,0.2277,0.1239
1780,5,0.0008,0.0011,0.0057,0.1213,0.8710
1781,3,0.1368,0.5650,0.2789,0.0177,0.0015
1782,3,0.0163,0.1192,0.4122,0.4010,0.0514
1783,5,0.0007,0.0009,0.0048,0.1524,0.8412
1784,3,0.0439,0.1587,0.2488,0.4113,0.1374
1785,2,0.3984,0.4726,0.1138,0.0115,0.0037
1786,2,0.1492,0.6589,0.1858,0.0056,0.0005
1787,5,0.0171,0.0198,0.0489,0.2877,0.6266
1788,4,0.0304,0.0249,0.0361,0.2058,0.7029
1789,5,0.0604,0.0442,0.0487,0.1521,0.6946
1790,5,0.0009,0.0011,0.0037,0.1226,0.8718
1791,5,0.0006,0.0008,0.0036,0.1032,0.8918
1792,5,0.0012,0.0011,0.0078,0.1639,0.8260
1793,5,0.0009,0.0009,0.0092,0.2389,0.7501
1794,4,0.1140,0.2407,0.3051,0.2419,0.0983
1795,3,0.0905,0.3549,0.3470,0.1831,0.0245
1796,5,0.0009,0.0007,0.0022,0.0567,0.9394
1797,5,0.0091,0.0076,0.0274,0.5828,0.3731
1798,5,0.0229,0.0980,0.1820,0.4222,0.2749
1799,2,0.4146,0.5330,0.0502,0.0019,0.0004
1800,5,0.2089,0.1621,0.1244,0.2247,0.2800
1801,1,0.9643,0.0323,0.0024,0.0004,0.0006
1802,5,0.0484,0.1822,0.3140,0.3434,0.1120
1803,4,0.0016,0.0209,0.4663,0.4976,0.0137
1804,3,0.0125,0.0991,0.4309,0.4166,0.0408
1805,4,0.0179,0.0202,0.0300,0.2655,0.6664
1806,4,0.0012,0.0042,0.0549,0.5838,0.3559
1807,5,0.0012,0.0014,0.0045,0.0846,0.9082
1809,4,0.0018,0.0083,0.1029,0.6961,0.1908
1810,1,0.4740,0.4235,0.0926,0.0081,0.0017
1812,4,0.0093,0.0872,0.5147,0.3646,0.0243
1813,5,0.0026,0.0058,0.0266,0.3459,0.6191
1814,3,0.0051,0.0191,0.9020,0.0548,0.0190
1815,5,0.0049,0.0163,0.0831,0.5953,0.3004
1816,5,0.0439,0.1211,0.2380,0.3869,0.2101
1817,1,0.0877,0.4463,0.4197,0.0425,0.0039
1818,3,0.0180,0.2587,0.5964,0.1179,0.0090
1819,5,0.0152,0.1521,0.6115,0.2037,0.0175
1820,4,0.0009,0.0018,0.0100,0.2285,0.7588
1821,5,0.0059,0.0076,0.0147,0.1158,0.8560
1822,1,0.5535,0.3731,0.0646,0.0064,0.0024
1823,5,0.0240,0.0391,0.0603,0.2803,0.5963
1824,4,0.0009,0.0019,0.0348,0.4920,0.4704
1825,5,0.0015,0.0019,0.0138,0.4517,0.5310
1826,3,0.0165,0.1288,0.4199,0.3951,0.0397
1827,5,0.0005,0.0004,0.0019,0.0643,0.9329
1828,2,0.3929,0.5025,0.0962,0.0068,0.0016
1829,4,0.0026,0.0086,0.0479,0.5302,0.4107
1830,4,0.0127,0.0252,0.0593,0.8468,0.0560
1831,3,0.0665,0.3090,0.3347,0.2887,0.0011
1832,4,0.0033,0.0049,0.0132,0.2202,0.7583
1833,1,0.9489,0.0429,0.0044,0.0010,0.0028
1834,4,0.0037,0.0390,0.4987,0.4217,0.0369
1835,5,0.0139,0.0579,0.1711,0.5361,0.2209
1836,5,0.0069,0.0215,0.1568,0.4961,0.3187
1837,5,0.0219,0.0871,0.2428,0.4563,0.1919
1838,5,0.0005,0.0004,0.0014,0.0332,0.9645
1839,5,0.0380,0.0884,0.1852,0.4353,0.2531
1840,5,0.0043,0.0044,0.0095,0.1324,0.8494
1841,1,0.1123,0.5123,0.2971,0.0718,0.0064
1842,5,0.0997,0.1013,0.1085,0.2442,0.4463
1843,1,0.7139,0.2450,0.0322,0.0051,0.0038
1844,3,0.2185,0.6078,0.1653,0.0074,0.0010
1845,4,0.0012,0.0045,0.1017,0.8138,0.0788
1846,5,0.0013,0.0020,0.0135,0.2541,0.7291
1847,5,0.0070,0.0124,0.0612,0.3838,0.5356
1848,2,0.0376,0.3284,0.6077,0.0252,0.0010
1849,4,0.0099,0.0319,0.0356,0.9191,0.0036
1850,5,0.0166,0.0210,0.0310,0.1882,0.7433
1851,4,0.1146,0.3189,0.2648,0.2111,0.0905
1852,3,0.2957,0.4287,0.2170,0.0479,0.0107
1853,5,0.0021,0.0039,0.0118,0.2574,0.7248
1854,3,0.0204,0.2704,0.6323,0.0736,0.0033
1855,3,0.0406,0.2055,0.4852,0.2346,0.0341
1856,5,0.1315,0.1563,0.1855,0.2372,0.2894
1857,3,0.0658,0.3660,0.4611,0.0969,0.0102
1858,4,0.0020,0.0057,0.9253,0.0550,0.0121
1859,4,0.0008,0.0010,0.0074,0.1619,0.8288
1860,3,0.0045,0.0151,0.0962,0.4843,0.3998
1861,5,0.0111,0.0184,0.0352,0.3050,0.6302
1862,2,0.1591,0.4993,0.2869,0.0471,0.0076
1863,2,0.4766,0.4600,0.0576,0.0045,0.0013
1864,5,0.0018,0.0024,0.0170,0.2985,0.6803
1865,2,0.1909,0.4817,0.2769,0.0423,0.0082
1866,1,0.2922,0.4460,0.2015,0.0491,0.0113
1867,5,0.0086,0.0260,0.0973,0.5034,0.3647
1868,2,0.1051,0.4373,0.4138,0.0402,0.0036
1869,1,0.8648,0.1217,0.0100,0.0017,0.0017
1870,3,0.1719,0.5381,0.2533,0.0314,0.0053
1871,4,0.0033,0.0066,0.0287,0.3638,0.5976
1872,4,0.1170,0.4438,0.3263,0.0963,0.0166
1873,4,0.0080,0.0332,0.1650,0.6415,0.1522
1874,4,0.0065,0.0240,0.1405,0.6442,0.1849
1875,4,0.0150,0.0459,0.1283,0.5125,0.2982
1876,5,0.0018,0.0025,0.0138,0.3243,0.6576
1878,5,0.0007,0.0005,0.0013,0.0368,0.9608
1879,3,0.0042,0.0288,0.9306,0.0335,0.0029
1880,5,0.0012,0.0013,0.0074,0.1316,0.8585
1881,1,0.9034,0.0844,0.0084,0.0015,0.0023
1882,2,0.1051,0.2943,0.2949,0.2512,0.0545
1883,3,0.0439,0.2674,0.5087,0.1624,0.0176
1884,3,0.0368,0.2599,0.5198,0.1716,0.0120
1885,4,0.0024,0.0368,0.5559,0.3960,0.0090
1886,3,0.1454,0.5310,0.2926,0.0278,0.0033
1887,5,0.0057,0.0299,0.2340,0.5880,0.1424
1888,3,0.0333,0.4892,0.4667,0.0099,0.0010
1889,5,0.0306,0.0516,0.0842,0.2911,0.5425
1890,5,0.0083,0.0116,0.0230,0.1597,0.7974
1892,3,0.0049,0.0256,0.2307,0.6001,0.1388
1893,5,0.0007,0.0006,0.0030,0.0857,0.9099
1894,5,0.1818,0.2793,0.1268,0.1411,0.2710
1895,3,0.2891,0.4754,0.1865,0.0354,0.0136
1896,1,0.6082,0.3675,0.0228,0.0010,0.0005
1897,4,0.0053,0.0458,0.3229,0.5340,0.0920
1898,3,0.0569,0.5462,0.3704,0.0249,0.0016
1899,2,0.0527,0.3328,0.3720,0.2120,0.0305
1900,4,0.1414,0.1107,0.1335,0.5820,0.0324
1901,1,0.8114,0.1458,0.0261,0.0077,0.0090
1902,4,0.0066,0.0180,0.0826,0.8393,0.0535
